,classification_id,user_id,workflow_id,annotations,subject_ids
1441,388834633,2397633,20494,large jet like emission covering middle & upper left of EMU,71286999
1442,389018467,2397633,20494,"bright core in the middle of EMU, bright source on lower right of the middle of EMU, faint source in the DSS middle, no source in the lower right of DSS, no source in the WISE middle, no source in the lower right of WISE",71287019
1443,389018632,2397633,20494,"bright core emitting jet in the EMU middle, fainter source on upper right of middle EMU source, fainter source on lower left of middle EMU source",71287062
1444,389018838,2397633,20494,"bright blob in the middle of EMU, faint emission on the left of the bright middle blob of EMU, bright source in DSS on the left of the middle contour, no source in the middle of DSS, bright source in WISE on the left of the middle contour, no source in the middle of WISE",71287066
1445,389018908,2397633,20494,"bright core in EMU middle, surrounding fainter emission of the bright EMU middle core, no source in DSS middle, no source in WISE middle",71287240
1446,389019077,2397633,20494,"bright blob in the middle of EMU, bright middle core connected with another bright blob on lower right via faint emission in EMU, big bright soruce in DSS middle, big bright source in WISE middle",71287197
1447,389019192,2397633,20494,"bright core in EMU  middle, fainter emissions on upper left of EMU middle bright core, faint point source in DSS middle, no source in WISE middle",71287282
1448,389019288,2397633,20494,"faint emission in EMU middle, bright source below faint EMU middle emisssion",71287050
1449,389019406,2397633,20494,"bright core connected with fainter emission in EMU middle contour, two bright source in DSS middle contour, one bright & one faint source in WISE middle contour",71287147
1450,389019487,2397633,20494,"bright core in EMU middle, bright core in EMU middle surrounded by irregular fainter emission, no source in DSS middle, no source in WISE middle",71287293
1451,389019682,2397633,20494,"faint irregular emission in EMU middle, two bright blobs lower left region of EMU, no source in DSS middle, point source touching lower side of middle contour in DSS, no source in WISE middle",71287075
1452,389019752,2397633,20494,"faint emission in EMU middle, DSS looks noisy image, no source in WISE middle",71287036
1453,389093354,2397633,20494,"bright source in the middle of EMU, bright EMU middle source has bent emissions ",71287170
1454,389093557,2397633,20494,"bright core with surrounding emissions in the EMU middle, DSS has bright source with surrounding emissions in the middle, WISE has no source in the middle",71287094
1455,389093748,2397633,20494,"bright core in the EMU middle, bright EMU middle core has ejected emission towards lower side, no sources in DSS and WISE middle",71287212
1456,389094008,2397633,20494,"faint emission in EMU middle, faint EMU middle emission connected with bright core on up left side, no source in DSS and WISE middle",71287030
1457,389094278,2397633,20494,"bright blog in EMU middle, spiral galaxy in DSS middle, smaller source next to DSS middle source, no source in WISE middle",71287233
1458,389094740,2397633,20494,"irregular shape emission coming from right towards EMU middle, multiple point sources in DSS & WISE right & middle regions ",71287022
1459,389094964,2397633,20494,"bright irregular shape core in EMU middle, bright irregular core emitting radiation on up left side",71287052
1460,389095233,2397633,20494,"bright source in EMU middle, EMU middle bright source emitting emissions on top right & bottom left sides",71287219
1461,389095595,2397633,20494,"bright core on EMU upper region, bright EMU upper region core has bent emissions on both sides",71287193
1462,389095945,2397633,20494,"bright core in the EMU middle, bright core emittion irregular shape emission towards upper side in EMU, very faint source or artifact in DSS middle, no source in WISE middle",71287110
1463,389096887,2397633,20494,"large bright blob in EMU middle, large bright EMU middle blob releasing emission towards lower side, very faint source or artifacts in DSS middle, no source in WISE middle",71287053
1464,389096888,2397633,20494,"bright core on right of the middle of EMU, bright on the right of the middle releasing emission towards the middle of EMU",71287133
1465,389097407,2397633,20494,"faint blob in the EMU middle, faint EMU middle blob connected with bright core on lower left of EMU, no source in DSS middle, 2 source in lower left of DSS middle, no source in WISE middle,  faint source or sources in lower left of WISE middle",71287215
1466,389097591,2397633,20494,"faint emission in EMU middle, faint middle EMU emission connected with bright core on upper left side ",71287123
1467,389098095,2397633,20494,"faint irregular emission in EMU middle, bright irregular source in the right region of EMU",71287027
1468,389098492,2397633,20494,"no source in EMU middle, bright source on upper side of EMU middle, no source in DSS middle, bright elongated oval source on upper side of DSS middle, no source in middle or upper side of the middle in WISE",71287035
1469,389098728,2397633,20494,"no source in the EMU middle, bright core on the upper side of the middle of EMU, DSS image looks noisy, no source in DSS middle, no source in WISE middle",71287044
1470,389099165,2397633,20494,"bent source in EMU middle, top side of bent EMU middle source is brighter, 2 sources in DSS middle contour region, no sources in WISE middle contour region",71287070
1471,389099539,2397633,20494,"two brighter blobs joined by faint center in EMU, brighter blob is at EMU middle",71287100
1472,389099889,2397633,20494,"bright core in EMU middle, bright EMU core emitting radiation in lower right side, bright source in DSS middle, very faint source or artifact in WISE middle",71287182
1473,389100050,2397633,20494,"bright source in EMU middle, faint point source in DSS middle, fiant source in WISE middle",71287059
1474,389100174,2397633,20494,"bright core in EMU middle, bright soruce in DSS middle, faint source in DSS middle",71287120
1475,389100357,2397633,20494,"bright irregular source in EMU middle, bright point source in DSS middle, no source in WISE middle",71287251
1476,389100521,2397633,20494,"bright irregular source in EMU middle, bright point source in DSS middle, very faint source or artifact in WISE middle",71287003
1477,389100787,2397633,20494,"bright core with irregualr surrounding emission in EMU middle, bright source in DSS middle, faint source in WISE middle",71287021
1478,389101070,2397633,20494,"faint blob in EMU middle, bright sparkle shaped source in DSS middle,bright core in WISE middle",71287069
1479,389301765,2397633,20494,"two bright blobs connected with fain emission in EMU, one blob in EMU middle",71287257
1480,389301892,2397633,20494,"bright core with bent emission in EMU middle, very faint source or artifact in DSS middle, very faint source or artifact in WISE middle",71287267
1481,389301959,2397633,20494,"bright core in EMU middle, bright small source in DSS middle, no source in WISE middle",71287079
1482,389302059,2397633,20494,"brigh core in EMU middle, EMU middle core has connected emission below it, no source in DSS middle, no source in WISE middle",71287008
1483,389302205,2397633,20494,"bright emission in EMU middle, two bright emissions coming from faint center on the lower right of EMU with one emission in EMU middle, ",71287269
1484,389302270,2397633,20494,"faint emission in EMU middle, faint EMU emission connected with bright core on lower right ",71287038
1485,389302457,2397633,20494,"faint emission blob in EMU middle, faint EMU middle emission blob connected with bright core on upper left, faint EMU middle emission blob connected with another faint emission blob on lower right",71287227
1486,390229683,2397633,20494,"bright core in the middle of EMU, bright EMU middle core is surrounded by fainter emission, no source in DSS middle, no source in WISE middle",71287023
1487,390232282,2397633,20494,"bright core in the EMU middle, bright EMU middle emitting irregular radiation on the right , No sources in DSS & WISE middle",71287210
1488,390232819,2397633,20494,"bright core in the EMU middle, bright middle core in EMU middle emitting fainter emission around it, bright source in DSS middle",71287077
1489,390232952,2397633,20494,"faint irregulr emission in EMU middle, no source in DSS middle, two small fainter sources around DSS middle, no source in WISE middle",71287222
1490,390233089,2397633,20494,"faint irregular emission in EMU middle, faint EMU middle emission connected with bright core on right",71287080
1491,390233310,2397633,20494,"bright core in the EMU middle, EMU middle core connected with fainter source on lower left, EMU middle core connected with fainter source on upper right",71287114
1492,390233394,2397633,20494,"bright core in the EMU middle, bright small source in DSS, faint source in WISE middle",71287049
1493,390233505,2397633,20494,"bright core in EMU middle, bright EMU middle core connected with another bright core on right via faint emission",71287263
1494,390233709,2397633,20494,"bright irregular emission in EMU middle, bright EMU middle connected with brighter blob on lower right via faint emission",71287281
1495,390233845,2397633,20494,two bright cores connected with fainter emission ,71287164
1496,390234033,2397633,20494,two bright cores connected with fainter emission,71287104
1497,390234073,2397633,20494,"bright blob in EMU middle, no source in DSS middle, no source in WISE middle",71287149
1498,390234135,2397633,20494,"faint irregular emission in EMU middle, faint EMU middle emission connected with bright irregular emission on lower right",71287002
1499,390234239,2397633,20494,"bent emission connected with a bright core & a faint core above EMU middle, faint blob on lower left of EMU middle",71287136
1500,390234278,2397633,20494,bright core in EMU middle connected with jetlike emission on left and right,71287186
1501,390234345,2397633,20494,"bright irregular emission in EMU middle, DSS has two bright point sources in middle, WISE has two bright sources in middle",71287176
1502,390234560,2397633,20494,"faint emission coming from bright core above EMU middle, bright core above EMU middle has faint jet like emissions on upper & lower sides",71287118
1503,390234621,2397633,20494,"bright core in EMU middle, bright EMU middle core surrounded by fainter emission ",71287072
1504,390234638,2397633,20494,bright core surrounded by fainter emission in EMU middle,71287047
1505,390234662,2397633,20494,faint emission in EMU middle coming from bright core on upper right,71287037
1506,390234713,2397633,20494,bright core in EMU middle connected with another big bight core in lower right via fainter emission ,71287271
1507,390234804,2397633,20494,bright core in EMU middle connected with another bright core on upper left via faint emission,71287097
1508,390234865,2397633,20494,"bright core in EMU middle, bright EMU middle connected with a big bright blob on left via faint emission",71287091
1509,390564922,2397633,20494,"bright irregular source in EMU middle, bright source in DSS middle with emission from lower left to DSS middle, faint source or artifact in WISE middle",71287183
1510,390565416,2397633,20494,"bright blob in EMU middle, bright EMU middle connected with two bright blobs on up right side via faint emission",71287061
1511,390565635,2397633,20494,"Bright core in EMU middle with surrounding emisssion, bright point source in DSS middle, no source in WISE middle",71287150
1512,390565893,2397633,20494,"irregular emission coming from left to EMU middle, no source in DSS middle, bright source right below DSS  middle, no source in WISE middle",71287137
1513,390566554,2397633,20494,"bright core on EMU upper right, EMU upper right bright source has faint extended emissions towards EMU middle and lower right",71287246
1514,390566706,2397633,20494,bright core with surrounding faint emission right below EMU middle,71287274
1515,390566974,2397633,20494,"bright blob in EMU middle, bright irregular source in DSS middle, bright blob in WISE middle",71287130
1516,390568977,2397633,20494,"bright blob in EMU middle, bigger bright blob on EMU lower left, no source in DSS middle, bright source on DSS lower left, no source in WISE middle, bright source on WISE lower left ",71287121
1517,390569413,2397633,20494,"bright blob in EMU middle, bright EMU middle blob connected with bright irregular emission on lower left via faint emission",71287217
1518,390569581,2397633,20494,"bright core right above EMU middle, no source right above DSS and WISE middle",71287071
1519,390570110,2397633,20494,"irregular bright emission coming from EMU left to EMU middle, bright emission from EMU left has bright core in center left, DSS has bright core in center left, WISE has bright core in center left",71287126
1520,390570342,2397633,20494,"faint irregular source in EMU middle, brighter source on up right of EMU middle",71287014
1521,390570448,2397633,20494,"faint cloud in EMU middle, bright core on left of EMU middle",71287026
1522,390570762,2397633,20494,"2 connected bright cores in EMU middle, bright core on EMU left, bright core below EMU middle near bottom",71287272
1523,390570954,2397633,20494,"bright core below EMU middle, bright core has extended emissions towards EMU middle and on lower right",71287163
1524,390571342,2397633,20494,"bright core in EMU middle, large brighter blob on EMU left, bright blob on EMU lower left",71287045
1525,390571422,2397633,20494,bright irregular source in EMU middle,71287277
1526,390571679,2397633,20494,"bright core on up left of EMU middle, bright core on up left EMU middle has extended emission towards EMU middle and up left of EMU middle",71287134
1527,390571699,2397633,20494,,71287179
1528,390571962,2397633,20494,"bright core above EMU middle, bright core above EMU middle has extended emission towards EMU middle",71287174
1529,390572237,2397633,20494,"bright core above EMU middle with surrounding fainter emission, spiral source above DSS middle, bright core with surrounding fainter emission above WISE middle",71287181
1530,390572386,2397633,20494,jet like emission coming from top left towards EMU middle,71287258
1531,390572781,2397633,20494,"bright core on lower left of EMU middle, bright on lower left of EMU middle with extended emission towards EMU middle, bright core on lower left of DSS middle, faint core on lower left of WISE middle",71287020
1532,390573059,2397633,20494,"bright irregular source in EMU middle, bright source with surrounding fainter emission in DSS nmiddle, faint source or artifact in WISE middle",71287265
1533,390573267,2397633,20494,"bright core in EMU middle, faint source or artifact in DSS middle, bright core with jet like emissions on up right and low left in WISE middle",71287245
1534,390573678,2397633,20494,"bright core below EMU middle, bright core below EMU middle has extended emission towards EMU middle with bent emission towards upper left",71287041
1535,390573863,2397633,20494,"bright core in EMU middle, weaker emissions towards up left and low right of EMU middle bright core",71287157
1536,390574131,2397633,20494,"bright core in EMU middle, bright middle EMU core connected with another bright core above it on slight left",71287051
1537,390574264,2397633,20494,"bright core in EMU middle, two bright cores in DSS middle, faint source or artifact in WISE middle",71287084
1538,390574400,2397633,20494,"bright irregular source in EMU middle, no source or artifact in DSS middle, no source in WISE middle",71287292
1539,391605449,2397633,20494,"bright core in the middle of EMU, bright core in EMU middle has slight fainter emission  on left, DSS has bright large source in the middle,  WISE has no source or artifact in the middle",71287074
1540,391605653,2397633,20494,"bright blob in EMU middle, bright large source in DSS middle, bright DSS middle source has extended emissions on up right and low left sides, bright blob in WISE middle",71287235
1541,391605926,2397633,20494,"a bright blob and a fainter blob surrounded by irregular shaped emission in EMU middle, faint sources or artifacts in DSS middle, no sources in WISE middle",71287048
1542,391606137,2397633,20494,"two bright cores connected by fainter emissions in EMU middle, very faint sources or artifacts in DSS middle, a faint source in WISE lower middle contour",71287015
1543,391606197,2397633,20494,"bright core in EMU middle, bright core in DSS middle, faint core in WISE middle",71287285
1544,391263033,2384716,20494,,71287012
1545,391263137,2384716,20494,,71287131
1546,391268818,2384716,20494,,71287110
1547,391504205,2384716,20494,,71287165
1548,391504749,2384716,20494,Bent tail,71287239
1549,391504840,2384716,20494,Extended,71287005
1550,391504891,2384716,20494,Double,71287032
1551,391504949,2384716,20494,Compact,71287026
1552,391505018,2384716,20494,"Complex, extended",71287191
1553,391505702,2384716,20494,"Multiple components, tails",71287143
1554,391505773,2384716,20494,Double ,71287247
1555,391505807,2384716,20494,Extended,71287088
1556,391505977,2384716,20494,Extended,71287092
1557,391506009,2384716,20494,Double ,71287101
1558,391506038,2384716,20494,,71287260
1559,391506164,2384716,20494,,71287075
1560,391506455,2384716,20494,,71287016
1561,391506552,2384716,20494,"Multiple components, extended ",71287015
1562,391506587,2384716,20494,Extended ,71287158
1563,391506675,2384716,20494,Extended ,71287182
1564,391506714,2384716,20494,Bent tail,71287008
1565,391506770,2384716,20494,Bent tail,71287291
1566,391506851,2384716,20494,,71287160
1567,391506913,2384716,20494,Extended,71287027
1568,391507002,2384716,20494,"Multiple components, extended ",71287284
1569,391507025,2384716,20494,Extended ,71287188
1570,391507049,2384716,20494,Extended ,71287223
1571,391507086,2384716,20494,Compact,71287082
1572,391507164,2384716,20494,Extended ,71287289
1573,391507237,2384716,20494,Interaction?,71287137
1574,391507306,2384716,20494,"Extended, tails",71287192
1575,391507331,2384716,20494,Extended ,71287109
1576,391507367,2384716,20494,Extended ,71287077
1577,391507422,2384716,20494,Multiple components ,71287123
1578,391507442,2384716,20494,,71287176
1579,391507677,2384716,20494,Diffuse structure ,71287080
1580,391507706,2384716,20494,,71287196
1581,391507709,2384716,20494,,71287069
1582,391508160,2384716,20494,Tails,71287040
1583,391508204,2384716,20494,Extended ,71287098
1584,391508233,2384716,20494,Extended ,71287074
1585,391508265,2384716,20494,Multiple components ,71287066
1586,391508297,2384716,20494,Extended ,71287252
1587,391508338,2384716,20494,Diffuse structure ,71287050
1588,391508372,2384716,20494,Triple ,71287290
1589,391508392,2384716,20494,,71287019
1590,391508419,2384716,20494,Extended ,71287273
1591,391508550,2384716,20494,"Diffuse structure, interaction?",71287268
1592,391508607,2384716,20494,Anomalous ,71287002
1593,391508708,2384716,20494,Extended ,71287206
1594,391508945,2384716,20494,Extended ,71287006
1595,391508961,2384716,20494,Extended ,71287171
1596,391509001,2384716,20494,,71287094
1597,391509028,2384716,20494,Diffuse structure ,71287132
1598,391509071,2384716,20494,,71287207
1599,391509093,2384716,20494,"Extended, tails",71287170
1600,391509107,2384716,20494,Extended ,71287183
1601,391509126,2384716,20494,Extended ,71287087
1602,391509164,2384716,20494,"Double, hourglass ",71287104
1603,391509179,2384716,20494,Extended ,71287037
1604,391509227,2384716,20494,,71287003
1605,391509253,2384716,20494,Multiple components ,71287211
1606,391509296,2384716,20494,"Double, hourglass ",71287051
1607,391509313,2384716,20494,Extended ,71287261
1608,391509343,2384716,20494,"Multiple components, extended ",71287218
1609,391509357,2384716,20494,Extended ,71287147
1610,391509369,2384716,20494,Diffuse ,71287205
1611,391509394,2384716,20494,"Multiple components, diffuse structure ",71287263
1612,391509405,2384716,20494,Multiple components ,71287055
1613,391509432,2384716,20494,Multiple components ,71287034
1614,391509458,2384716,20494,Bent tail ,71287187
1615,391509474,2384716,20494,Extended ,71287085
1616,391509513,2384716,20494,Anomalous ,71287053
1617,391509546,2384716,20494,"Extended, diffuse structure ",71287156
1618,391509605,2384716,20494,Extended ,71287202
1619,391509634,2384716,20494,Multiple components ,71287227
1620,391509670,2384716,20494,"Multiple components, tails ",71287014
1621,391509697,2384716,20494,"Multiple components, hourglass ",71287248
1622,391509773,2384716,20494,,71287245
1623,391509788,2384716,20494,Extended ,71287259
1624,391509804,2384716,20494,Extended ,71287140
1625,391509826,2384716,20494,Extended ,71287081
1626,391509844,2384716,20494,Multiple components ,71287038
1627,391509871,2384716,20494,"Multiple components, lobes",71287146
1628,391509895,2384716,20494,"Extended, anomalous ",71287078
1629,391509916,2384716,20494,Multiple components ,71287229
1630,391509940,2384716,20494,"Extended, diffuse structure ",71287296
1631,391510007,2384716,20494,More interesting at the edge of frame ,71287168
1632,391510023,2384716,20494,Extended ,71287264
1633,391510037,2384716,20494,Multiple components ,71287197
1634,391510054,2384716,20494,Extended ,71287086
1635,391510086,2384716,20494,"Extended, diffuse structure ",71287133
1636,391510146,2384716,20494,Multiple components,71287295
1637,391510162,2384716,20494,Extended ,71287072
1638,391510166,2384716,20494,Extended ,71287124
1639,391510188,2384716,20494,"Extended, diffuse structure ",71287250
1640,391510197,2384716,20494,Extended ,71287208
1641,391510248,2384716,20494,"Triple, tails",71287064
1642,391510303,2384716,20494,"Multiple components, diffuse structure ",71287253
1643,391510392,2384716,20494,,71287099
1644,391510402,2384716,20494,Extended ,71287120
1645,391510459,2384716,20494,"Extended, diffuse structure, multiple components ",71287186
1646,391510489,2384716,20494,Bent tails ,71287134
1647,391510508,2384716,20494,Triple,71287271
1648,391510519,2384716,20494,Extended ,71287219
1649,391510540,2384716,20494,Bent tails,71287167
1650,391510552,2384716,20494,Extended ,71287198
1651,391510584,2384716,20494,"Triple, bent tail",71287193
1652,391510613,2384716,20494,Compact,71287018
1653,391510641,2384716,20494,Extended ,71287119
1654,391510660,2384716,20494,Extended ,71287007
1655,391510677,2384716,20494,"Extended, anomalous ",71287056
1656,391510683,2384716,20494,Extended ,71287243
1657,391510695,2384716,20494,Extended ,71287292
1658,391510702,2384716,20494,Extended ,71287060
1659,391510736,2384716,20494,Multiple components,71287242
1660,391510839,2384716,20494,,71287031
1661,391510861,2384716,20494,Extended ,71287145
1662,391510878,2384716,20494,Extended,71287224
1663,391510896,2384716,20494,Extended ,71287068
1664,391510922,2384716,20494,"Extended, diffuse structure ",71287175
1665,391510967,2384716,20494,"Multiple components, bent tail",71287073
1666,391510985,2384716,20494,Extended ,71287036
1667,391511036,2384716,20494,"Multiple components, diffuse structure ",71287113
1668,391511050,2384716,20494,Extended ,71287236
1669,391511194,2384716,20494,,71287180
1670,391511221,2384716,20494,Multiple components ,71287118
1671,391511324,2384716,20494,Extended ,71287030
1672,391511342,2384716,20494,Extended ,71287174
1673,391511356,2384716,20494,"Extended, diffuse structure ",71287046
1674,391511372,2384716,20494,Multiple components ,71287013
1675,391511383,2384716,20494,"Extended, diffuse structure ",71287226
1676,391511393,2384716,20494,Multiple components ,71287125
1677,391512475,2384716,20494,Extended ,71287293
1678,391512509,2384716,20494,"Multiple components, double ",71287266
1679,391512520,2384716,20494,Extended ,71287256
1680,391512527,2384716,20494,,71287288
1681,391512564,2384716,20494,Extended ,71287157
1682,391512587,2384716,20494,"Extended, multiple components ",71287022
1683,391512615,2384716,20494,"Extended, multiple components ",71287102
1684,391512634,2384716,20494,"Extended, diffuse structure ",71287000
1685,391512658,2384716,20494,Compact ,71287097
1686,391512732,2384716,20494,,71287166
1687,391512746,2384716,20494,Extended ,71287209
1688,391512778,2384716,20494,Extended ,71287233
1689,391512789,2384716,20494,Extended ,71287152
1690,391512806,2384716,20494,Extended ,71287090
1691,391512832,2384716,20494,Extended ,71287262
1692,391512853,2384716,20494,"Extended, diffuse structure ",71287204
1693,391512969,2384716,20494,Extended ,71287057
1694,391512994,2384716,20494,"Extended, multiple components ",71287044
1695,391513021,2384716,20494,"Extended, multiple components ",71287144
1696,391513036,2384716,20494,"Extended, diffuse structure ",71287281
1697,391513049,2384716,20494,Extended ,71287106
1698,391513062,2384716,20494,"Extended, diffuse structure ",71287189
1699,391513074,2384716,20494,Multiple components ,71287280
1700,391513098,2384716,20494,Extended ,71287096
1701,391513118,2384716,20494,Triple ,71287276
1702,391513154,2384716,20494,Extended ,71287225
1703,391513173,2384716,20494,Diffuse structure ,71287001
1704,391513212,2384716,20494,"Double, hourglass ",71287203
1705,391513268,2384716,20494,Extended ,71287237
1706,391513305,2384716,20494,"Extended, large",71286999
1707,391513317,2384716,20494,Extended ,71287108
1708,391513728,2384716,20494,Extended ,71287232
1709,391513748,2384716,20494,"Extended, multiple components ",71287213
1710,391513759,2384716,20494,Extended ,71287235
1711,391513769,2384716,20494,Extended ,71287240
1712,391513815,2384716,20494,"Multiple components, extended ",71287043
1713,391513852,2384716,20494,"Extended, anomalous ",71287052
1714,391513885,2384716,20494,Extended ,71287212
1715,391513918,2384716,20494,"Multiple components, hourglass ",71287169
1716,391513960,2384716,20494,"Extended, diffuse structure, anomalous ",71287054
1717,391513986,2384716,20494,Extended ,71287127
1718,391514004,2384716,20494,Extended ,71287033
1719,391514034,2384716,20494,"Extended, multiple components ",71287214
1720,391514067,2384716,20494,"Extended, multiple components ",71287238
1721,391514075,2384716,20494,Extended ,71287151
1722,391514091,2384716,20494,Extended ,71287045
1723,391514151,2384716,20494,"Extended, multiple components, diffuse structure ",71287138
1724,391514202,2384716,20494,"Extended, tails ",71287177
1725,391514276,2384716,20494,"Multiple components, tails",71287028
1726,391514376,2384716,20494,Extended ,71287065
1727,391514419,2384716,20494,"Multiple components, bent tail ",71287230
1728,391514484,2384716,20494,"Multiple components, hourglass ",71287241
1729,391514516,2384716,20494,"Extended, multiple components ",71287029
1730,391514570,2384716,20494,"Bent tail, multiple components ",71287039
1731,391514611,2384716,20494,"Multiple components, extended ",71287076
1732,391514638,2384716,20494,Extended ,71287117
1733,391514670,2384716,20494,"Extended, diffuse structure ",71287141
1734,391514710,2384716,20494,"Extended, multiple components, diffuse structure ",71287009
1735,391514728,2384716,20494,Multiple components ,71287200
1736,391514747,2384716,20494,Extended ,71287017
1737,391514824,2384716,20494,"Multiple components, bent tail ",71287126
1738,391514839,2384716,20494,Extended ,71287251
1739,391514881,2384716,20494,"Multiple components, tails ",71287067
1740,391514943,2384716,20494,"Multiple components, hourglass ",71287115
1741,391515022,2384716,20494,"Extended, double?",71287107
1742,391515094,2384716,20494,Extended ,71287270
1743,391515153,2384716,20494,"Extended, multiple components, diffuse structure ",71287020
1744,391515278,2384716,20494,No source visible ,71287154
1745,391515319,2384716,20494,Bent tail ,71287041
1746,391515352,2384716,20494,Extended ,71286998
1747,391515390,2384716,20494,"Multiple components, extended ",71287173
1748,391515447,2384716,20494,"Anomalous, complex",71287258
1749,391515467,2384716,20494,Extended ,71287282
1750,391515820,2384716,20494,Two nearby ,71287185
1751,391515887,2384716,20494,"Multiple components, tails ",71287161
1752,391515908,2384716,20494,"Extended, diffuse structure ",71287275
1753,391515921,2384716,20494,Extended ,71287244
1754,385848181,1684634,20494,"extended, noisy contour, not matched with DSS or WISE3.4",71287009
1755,385848476,1684634,20494,"2 compact, 1 extended, strong signal, the right one matched with DSS and  WISE3.4",71287254
1756,385848871,1684634,20494,"well extended, matched with DSS and WISE3.4(central host?), on the right there is another strong source",71287114
1757,385849013,1684634,20494,"no strong signal, not matched with DSS or WISE3.4",71287188
1758,385849223,1684634,20494,"2 strong sources, compact, the one above matched with DSS, the below one matched not matched with DSS or WISE3.4",71287165
1759,385849312,1684634,20494,"extended, 2 lobes, not matched with DSS or WISE3.4",71287269
1760,385849408,1684634,20494,"noisy, extended, not matched with DSS or WISE3.4",71287004
1761,385849562,1684634,20494,"not compact but like a big triangle, no host matched in DSS or WISE3.4",71287161
1762,385849662,1684634,20494,"very noisy, no significantly strong signal, no host matched in DSS or WISE3.4",71287282
1763,385849736,1684634,20494,"well entended, like a long triangle, not matched with DSS or WISE3.4",71287184
1764,385849880,1684634,20494,"very strong signal in the middle, entended, matched with a black spot in the middle in both DSS and WISE3.4",71287020
1765,386039883,1684634,20494,"no strong source, compact, matched with a host in DSS",71287120
1766,386040067,1684634,20494,"extended, 2 lobes, not matched with DSS or WISE3.4",71287201
1767,386040203,1684634,20494,"round, compact, strong source,  not matched with DSS or WISE3.4",71287023
1768,386040497,1684634,20494,"very strong source, compact(round), noisy, a matched host can be seen in the center in both DSS and WISE3.4",71287255
1769,386040729,1684634,20494,"extended, 2 lobes, no host matched in the center",71287214
1770,386040992,1684634,20494,"extended, 2 lobes are joined together, not matched with DSS or WISE3.4",71287133
1771,386041329,1684634,20494,"seems 2 independent sources, 1 compact, 1 entended but not strong, a host can be seen in the center of the compact one in both DSS and WISE3.4",71287041
1772,386252179,1684634,20494,"several simple sources,  compact, not matched with DSS or WISE3.4",71287225
1773,386252259,1684634,20494,"2 sources, compact, the middle one matched with DSS and WISE3.4",71287069
1774,386252402,1684634,20494,"3 sources, compact, the middle one has a strong signal in DSS, but no strong signal in WISE3.4",71287272
1775,386252626,1684634,20494,"2 strong sources, the middle one is round but distorted, no host matched in DSS or WISE3.4",71287110
1776,386252865,1684634,20494,"2 strong sources, a bit extended, the one above seems to have 2 lobes,  no host matched in DSS or WISE3.4",71287033
1777,390227318,1684634,20494,"not strong, noisy, no host matched with radio source.",71287057
1778,390227819,1684634,20494,"no strong source, no host matched with radio source.",71287172
1779,390229287,1684634,20494,"4 radio source, compact, the left one matched with a host in DSS.",71287180
1780,391239154,1684634,20494,"one extended souce, strong, a matched host in both DSS and WISE3.4",71287211
1781,391239414,1684634,20494,"1 extended source with 2 lobes,  a host in the center in both DSS and WIDE3.4, 2 compact sources,  one distorted the other round shape",71287198
1782,391239535,1684634,20494,"no strong source, no host matched in DSS or  WISE3.4",71287267
1783,391239669,1684634,20494,"strong, extended, 2 lobes, an unsure host at its right side",71287034
1784,391240006,1684634,20494,"strange, big source, extended but nearly round shape, nothing matched in WISE3.4, but noisy source matched in DSS",71287078
1785,391240367,1684634,20494," 3 compact sources, the right ecliptic one very strong, but no host matched in DSS or  WISE3.4",71287065
1786,391240535,1684634,20494,"extended, 2 lobes, but no host matched in DSS or  WISE3.4",71287169
1787,391240636,1684634,20494,"no strong source, compact, no host matched in DSS or  WISE3.4",71287256
1788,391240743,1684634,20494,"noisy, the middle one extended, 2 lobes, no host matched in DSS or  WISE3.4",71287013
1789,391241671,1684634,20494,"compact, a host matched in both DSS and WISE3.4",71287098
1790,391241721,1684634,20494,"noisy, but no strong source, no host matched in DSS or  WISE3.4",71287003
1791,391242133,1684634,20494,"noisy, but no strong source, no host matched in DSS or  WISE3.4",71287003
1792,391242240,1684634,20494,"no strong source, no host matched in DSS or  WISE3.4, a strange line cross WISE3.4",71287245
1793,391242375,1684634,20494,"strong source, compact, a line-shape source matched in DSS, but the host not obvious in WISE3.4",71287077
1794,391242718,1684634,20494,"several sources, a very strong compact one at the bottom, a host matched in both DSS and WISE3.4, 2 compact sources on the top, a distorted one in the middle with no host matched",71287222
1795,391242765,1684634,20494,"no strong source, no host matched in DSS or  WISE3.4",71287270
1796,391242913,1684634,20494,"a source with 2 lobes, no host matched in DSS or  WISE3.4",71287019
1797,391243476,1684634,20494,"well-extended big source, strange shape, a matched host on both DSS and WISE 3.4, seems that 2 sources' interaction result in the distorted shape",71287113
1798,391245266,1684634,20494,"in the middle there is one entended source with 2 lobes, a host matched in WISE3.4, the left one distorted, seems to have interaction with the middle one, no host matched, the right side there is a compact source with a host matched in both DSS and WISE3.4 ",71287247
1799,391245425,1684634,20494,"noisy, in the middle a compacted source with a host matched in both DSS and WISE3.4",71287262
1800,391470517,1684634,20494,"noisy, well extended, 2 lobes, a host matched in both DSS and WISE3.4",71287281
1801,391098694,2417595,20494,"triangle in centre, bright circle nearby, big bright blob in top left",71287012
1802,391099431,2417595,20494,"large blob, small bits around it",71287190
1803,391099620,2417595,20494,"curved blob, trailing down",71287046
1804,391099667,2417595,20494,small hourglass shape,71287111
1805,391099769,2417595,20494,medium round shape,71287262
1806,391099904,2417595,20494,small pointed blob,71287222
1807,391100017,2417595,20494,"faint, small",71287145
