,shap_weighted_ranking,shap_mean_ranking,importance_weighted_ranking,importance_mean_ranking,annotations,count,importance_1-sided,importance_Bent tail,importance_C-shaped,importance_Classical double,importance_Compact Symmetric Object (CSO),importance_Core-dominant,importance_Core-jet,importance_Diffuse,importance_Double,importance_Double-double (DDRG),importance_Fanaroff and Riley Class 0 (FR 0),importance_Fanaroff and Riley Class 1 (FR I),importance_Fanaroff and Riley Class 2 (FR II),importance_Hybrid,importance_Narrow-angle tail (NAT),importance_Odd Radio Circle (ORC),importance_S-shaped,importance_Single,importance_Star Forming Galaxy (SFG),importance_Triple,importance_Wide-angle tail (WAT),importance_X-shaped,importance_mean,importance_weighted,shap_1-sided,shap_Bent tail,shap_C-shaped,shap_Classical double,shap_Compact Symmetric Object (CSO),shap_Core-dominant,shap_Core-jet,shap_Diffuse,shap_Double,shap_Double-double (DDRG),shap_Fanaroff and Riley Class 0 (FR 0),shap_Fanaroff and Riley Class 1 (FR I),shap_Fanaroff and Riley Class 2 (FR II),shap_Hybrid,shap_Narrow-angle tail (NAT),shap_Odd Radio Circle (ORC),shap_S-shaped,shap_Single,shap_Star Forming Galaxy (SFG),shap_Triple,shap_Wide-angle tail (WAT),shap_X-shaped,shap_mean,shap_weighted
104,104,121,60,89,flame,1,0.0,0.0001722826824415,8.194823009639012e-06,0.0,0.0,0.0002912500619903,2.6738395727896395e-05,0.0473734322295543,5.566116089843313e-05,0.0,0.0,0.0001419878400931,0.0,0.0,0.0,0.0,4.756317282154601e-06,0.0,1.2352271940753083e-05,0.0004919412613924,8.038382707087058e-05,0.0,0.0486589808714017,8.02040106829639,0.0,0.0075190842357445,0.0004153878680039,0.0,0.0,0.0056959717107119,0.0026660571627759,0.9557673532444872,0.0136294372877295,0.0,0.0,0.0115166652954218,0.0,0.0,0.0,0.0,0.0004242568700126,0.0,0.0017298059986208,0.0170417047820678,0.0064862440048073,0.0,1.0228919684603837,166.72796481302396
105,105,132,138,141,unknown,1,3.2292675496070505e-05,0.0,0.0,0.0,0.0,0.0,6.140582621765124e-06,9.210961447805476e-05,0.000279590609102,0.0,0.0,2.2490505025806232e-05,0.0,0.0,0.0006064662691168,0.0,1.4942248708482684e-05,0.0,0.0067665483031895,0.0,0.0,2.059590774548109e-05,0.0078411767154841,1.3288294750636291,0.0024059715780704,0.0,0.0,0.0,0.0,0.0,0.0007977169075916,0.0079231175287171,0.0268281017667041,0.0,0.0,0.0044460699275214,0.0,0.0,0.0097413606222759,0.0,0.003207260463508,0.0,0.8609390789871645,0.0,0.0,0.0011866091109746,0.917475286892528,164.55128007005374
106,106,134,129,137,private.,1,0.0,0.0,0.0,0.0,0.0,1.546371696330036e-05,0.0,9.438131313131316e-05,0.0086173558250671,0.0,0.0,0.0,0.000813475816305,0.0,0.0,0.0,0.0,0.0,8.600385661551497e-05,9.44886866388578e-06,0.000412850317025,6.502428204217785e-05,0.0101140039958134,1.8518789842430488,0.0,0.0,0.0,0.0,0.0,0.002693891266475,0.0,0.00463048414426,0.7891508290397815,0.0,0.0,0.0,0.0308756583358082,0.0,0.0,0.0,0.0,0.0,0.012222073694088,0.0009900600533214,0.0132372739673193,0.0014755042109793,0.8552757747120331,164.1283202940805
107,107,131,137,139,non,1,0.0001369859174032,5.147752549773088e-05,0.0,4.205977504843385e-07,0.0,0.0002021159976845,3.329645111055924e-06,0.0001205599972921,0.0001653377886121,0.0,0.0,0.0001388634059381,0.0,0.0,0.0013017396640104,0.0,1.2878918961347556e-06,0.0,0.0065242845149447,0.0,0.0,0.0,0.0086464029461409,1.328985092691854,0.011089993931928,0.0009733370005703,0.0,0.0002041059992948,0.0,0.0086402406877636,0.0006990404827435,0.0109705735675863,0.0147562478645061,0.0,0.0,0.0040737277250442,0.0,0.0,0.0110401843222809,0.0,0.0005687438349498,0.0,0.8585921717684455,0.0,0.0,0.0,0.9216083671851134,163.70516116882197
108,108,90,80,76,filament,3,0.0003887872947815,0.0008112442231947,9.934132383112156e-06,0.000532791756563,0.0,0.0001832718449589,0.0588573984598035,0.0004616297144487,0.0008216067950294,0.0,0.0,0.0007858345598287,0.0002887154098318,0.0,1.7969370936796707e-05,0.0,0.0004014547151213,0.0,2.1095521530101864e-05,0.0003799655893845,0.0003996716308998,1.6069877632443737e-06,0.0643629780064597,5.1587967506722,0.02084150779339,0.0130440806491151,0.0004543589304803,0.028808215428998,0.0,0.0087770448535804,1.5121417989691524,0.026930797987083,0.1179685768015259,0.0,0.0,0.0456844817773739,0.0214165870341748,0.0,0.0012871617437305,0.0,0.0123182177860228,0.0,0.0072101434233351,0.0205237879570102,0.0108900990765627,0.0004884822685727,1.8487853424801088,162.56649856407645
109,109,97,69,73,emmission,1,0.0449776723387802,6.977028909107404e-05,0.0,2.1598423161971078e-06,0.0,9.180562760164508e-05,0.0001792341028487,0.0002244744744744,0.0001010989010989,0.0,0.0,0.000175796411587,0.0251121546021107,0.0,0.0001208862294816,0.0,2.654101846720067e-05,0.0,2.401606425702811e-05,4.281214203892435e-07,0.0001557421154004,0.0,0.0712617801389359,7.157043445980639,0.7323194865918526,0.0054979297598341,0.0,0.0006123371406697,0.0,0.0027223671957324,0.0102922886559972,0.0037821099737505,0.0109088640575751,0.0,0.0,0.0103512255645671,0.7729181176380503,0.0,0.0009163494553089,0.0,0.0021024435360667,0.0,0.0042041638553484,0.0001493648160666,0.0068196188484338,0.0,1.5635966670892545,158.59638283856043
110,110,129,63,91,spread,1,1.5395245163727865e-05,0.0004124063121873,0.0,0.0002693413681114,0.0,0.0002818118526455,0.0,0.0455786467121687,6.113987851086311e-05,0.0,0.0,2.2674683918724933e-05,0.0001276474215623,0.0,0.0,0.0,9.533465972859878e-06,0.0,4.801140634092577e-05,0.0001226572944351,0.0002356082601852,9.576997780955136e-05,0.0472806438790125,7.7428940070614205,0.0011851248336341,0.0062882285454749,0.0,0.0150472246545192,0.0,0.0116275955872816,0.0,0.8431172704205974,0.0095155468726657,0.0,0.0,0.0047611668960502,0.01248584506099,0.0,0.0,0.0,0.0026094389618993,0.0,0.0133818562635986,0.0113434341490198,0.0063158125498034,0.0015776700242331,0.9392562148197678,150.79670369559236
111,111,100,100,97,cluster,2,2.6771517099498323e-06,0.0,0.0,0.0400964546095597,0.0,7.80629424899338e-05,0.0,4.052130319595868e-05,0.0004207195382696,0.0,0.0,0.0004070382511288,0.0005319839204157,0.0,0.0,0.0,0.0,0.0,0.0012990518750968,0.0002687779432056,3.09235701727164e-06,0.0,0.0431483798920896,3.4189350576002724,0.0006470488907361,0.0,0.0,1.096121787454915,0.0,0.0017971275101709,0.0,0.0067751326008008,0.0470214929253185,0.0,0.0,0.0304054512106387,0.0312005415996047,0.0,0.0,0.0,0.0,0.0,0.2228678160809947,0.0176832977841777,0.0002889553114692,0.0,1.4548086513688268,140.15824995166992
112,112,84,75,62,l,2,9.109216341292054e-05,0.0515188738978406,1.430343126878331e-05,1.8649564919993445e-07,0.0,3.4538751694061895e-05,0.0005111316093882,3.382914510963308e-05,0.0001834997066972,0.0,0.0,0.0005454215093369,2.9092250359389174e-05,0.0,0.0036255631473795,0.0,1.1133699163706277e-05,0.0,3.4122107500471696e-05,0.0,0.0389399050359854,0.0,0.0955726929507861,5.685829556940576,0.0031307948918026,1.008540212779762,0.0010778144755268,0.0001966881115522,0.0,0.0031689662357147,0.0072286137772558,0.0021150115503774,0.0298309398304557,0.0,0.0,0.0347904935426878,0.0033837623273243,0.0,0.0358097261972711,0.0,0.0010129046235372,0.0,0.0122272208459045,0.0,1.076407825160534,0.0,2.218920974349707,134.8234988127744
113,113,138,141,151,unrelated,1,0.0,5.0663835572398555e-08,3.0369049976905334e-06,0.0,0.0,1.9937005995677442e-07,0.0,6.96580001863763e-06,0.0003715805595764,0.0,0.0,1.234959514802343e-07,5.361305361305395e-06,0.0,6.179916731414862e-06,0.0,0.0,0.0,0.005592467675079,0.0,0.0,0.0,0.0059859656916115,1.0938881217645682,0.0,9.223102312448967e-05,0.0003344254860859,0.0,0.0,0.0001843814900299,0.0,0.0011769196779921,0.0367883215748918,0.0,0.0,8.004255172454122e-05,0.0010171134112552,0.0,0.0008010487267138,0.0,0.0,0.0,0.6959756427857283,0.0,0.0,0.0,0.7364501267275463,134.36265398913565
114,114,112,114,108,uncertain,6,0.000215448335546,1.3314058178537003e-05,0.0005592966704077,0.000332845783847,0.0,1.4999725961554271e-05,0.0241820319346821,0.0006069523002276,0.0013061228855644,0.0,0.0,5.658459228411144e-05,0.0005954100938491,0.0,1.327922790042347e-05,0.0,4.052285988358707e-05,0.0,0.0002136871429646,0.0002251333582886,0.0001101991377402,0.0,0.028485828107326,2.45826651417905,0.0092700688915505,0.0019424316241628,0.0040538213799083,0.0164325957308525,0.0,0.0024536204561171,0.790519047981703,0.0295054934494568,0.2267972644552721,0.0,0.0,0.0131664878356834,0.0350289340796772,0.0,0.0018289107077844,0.0,0.00334131245232,0.0,0.0488445432733535,0.0154860772596815,0.0100232947923951,0.0,1.2086939043699187,130.15244714581323
115,115,118,136,117,nearby,8,0.000149343278674,0.0011199431022504,0.0023660930815612,0.0005377885174275,0.0,0.0022907172752404,0.0001358460656579,0.0002831930139371,0.0010862779906471,0.0,0.0,0.0013708227218852,0.0007066758013253,0.0,0.0035912910692943,0.0,0.0018442425122832,0.0,0.0005020526594159,0.000896092974749,0.001776147640579,1.1593430934438734e-06,0.0186576870480215,1.348397066345852,0.0109028174039314,0.0402583809458362,0.0359089486607756,0.0225119535285287,0.0,0.0606669301008282,0.0196160410638083,0.0222805960854668,0.2472807369693556,0.0,0.0,0.1113482294253759,0.0377989777434291,0.0,0.0446712270477301,0.0,0.0560310078593466,0.0,0.1775396584554587,0.0651854079884575,0.1022849992462757,0.00090539334048,1.0551913058650852,127.5531939965062
116,116,104,103,102,body,3,0.0001106951920318,9.51052597534986e-06,3.422652566194519e-05,0.036730324422907,0.0,0.0002682689917107,0.0002813097810789,1.617258116210415e-05,0.0007675375403811,0.0,0.0,8.254648728928907e-06,0.0004376989765484,0.0,2.646398265237213e-05,0.0,5.709587001070039e-06,0.0,0.0001409100100778,0.0001039713417501,3.4341499156740574e-05,1.258662884111224e-05,0.0389879822356657,3.012136178376036,0.0138673343190936,0.0013776124075569,0.001972996328838,1.115131142377974,0.0,0.0057650713653863,0.0114889705922254,0.0034393424634793,0.120042665051531,0.0,0.0,0.0039322700468488,0.0191104755094018,0.0,0.0008257397656711,0.0,0.0005352532481842,0.0,0.0350941721620756,0.0043111749826804,0.0014743494930723,0.0003437643201549,1.338712334434174,119.12453018000345
117,117,116,67,69,unclear,1,0.0725118369493518,4.937102829066074e-06,0.0,0.0003856984251607,0.0,0.0,3.73823207044714e-05,0.0,0.0006918044457122,0.0,0.0,1.3055200794666223e-06,4.347560486207843e-05,0.0,3.381432992494571e-05,0.0,0.0,0.0,5.465157404362285e-06,0.0001712485681557,0.0001361478257564,0.0,0.0740231162499414,7.375177132330334,0.9977238605916772,0.0011983364442268,0.0,0.0157480178267743,0.0,0.0,0.0021516402365475,0.0,0.0860133987120639,0.0,0.0,0.0004483577925288,0.0039857953882244,0.0,0.0008017606309838,0.0,0.0,0.0,0.0030775622449657,0.0052942063248481,0.0071256785693521,0.0,1.1235686147621933,119.11170843663244
118,118,142,140,146,grow,1,0.000771581916702,0.0,0.0,0.000845772803034,0.0,0.0,7.49234598960576e-05,0.0,0.0003420937218916,0.0,0.0,1.0232328225407871e-05,0.0005813732288046,0.0,0.0,0.0,0.0,0.0,0.0045389981078663,6.244778613199676e-06,3.858562395147861e-06,0.0,0.0071750789074285,1.100609225316572,0.0163383706196999,0.0,0.0,0.0193440615610697,0.0,0.0,0.0033486899635695,0.0,0.0544379358672348,0.0,0.0,0.001182134156028,0.0314007767350281,0.0,0.0,0.0,0.0,0.0,0.5156325704419829,0.0015539263371278,0.0007070245388672,0.0,0.6439454902206083,111.50408379990192
119,119,144,145,155,downwards,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003168815874881,0.0,0.0,0.000106946166653,0.0001661101006747,0.0,3.996815380279283e-06,0.0,4.090419335015532e-06,0.0,0.0046298192456603,0.0,9.045908037086997e-06,0.0,0.0052368902432286,0.9343784261996572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318867006701244,0.0,0.0,0.007815206809342,0.0123562193763973,0.0,0.0002617344192136,0.0,0.0021994658098148,0.0,0.5514539765356875,0.0,0.0009062108060014,0.0,0.6068795144265813,108.90385567839031
120,120,143,143,148,one,1,0.0004485220262531,0.0,0.0,0.000563723776548,0.0,0.0,7.760849456997732e-05,3.1399317406143485e-05,0.000563959792003,0.0,0.0,1.8206155574688645e-06,0.0003772797609289,0.0,0.0,0.0,7.159421643242676e-06,0.0,0.0043529830191052,5.189350550175329e-06,3.0174998080419845e-05,0.0,0.0064598205726458,1.0429648262403544,0.010118650940741,0.0,0.0,0.0263675873330611,0.0,0.0,0.0027255493603567,0.0025294697652757,0.0731747215962161,0.0,0.0,0.0004938334329883,0.0143524293033191,0.0,0.0,0.0,0.0006617401915213,0.0,0.4878075033889784,0.0007080234246951,0.0018557325889762,0.0,0.6207952413261293,108.62414172680188
121,121,109,98,93,contamination,1,3.558728537462453e-05,3.551159381775928e-05,0.0,0.0001249218239371,0.0,9.793894871285232e-05,0.0001926970589323,0.0002190082000363,0.0002363442761524,0.0,0.0,0.0001203902513761,0.0003093421867178,0.0,0.0,0.0,0.0001888497615103,0.0,3.3098193068967755e-05,0.0422885260025596,6.780045351473932e-05,0.0,0.0439500160357112,3.690856844017919,0.0032452807332606,0.0033602058171981,0.0,0.0059823188164209,0.0,0.0047492647775756,0.005931199221303,0.0076207164021671,0.0352320741588902,0.0,0.0,0.0052885724505005,0.0185765288572425,0.0,0.0,0.0,0.0069220434130888,0.0,0.0133610626191421,1.1083492168930649,0.0044648574673367,0.0,1.2230833416271916,107.41900311552038
122,122,119,127,116,connect,3,3.440953946115612e-05,0.0002861090053111,1.7267267267266802e-05,0.0002802179159273,0.0,0.0005115752720488,0.0017983865123393,0.0001814339809425,0.0002468335775034,0.0,0.0,0.0139652806080758,0.0006463852394663,0.0,0.0003799281497995,0.0,0.0004062601190338,0.0,3.784688200188228e-07,0.0002271661511464,0.0007091061583121,9.855746157115308e-06,0.0197005937116125,1.871522437083159,0.0024890810677272,0.0163563682963593,0.0010133554980848,0.0137206166346002,0.0,0.0209236659993764,0.0488334921797322,0.0142400140098234,0.0543916737480989,0.0,0.0,0.7640280118856911,0.0448284965468654,0.0,0.0071563471526346,0.0,0.0099527688265637,0.0,0.0019298253844931,0.0148936006402625,0.0272411407040007,0.0006238679422068,1.042622326516521,107.00142283838308
123,123,85,62,34,arched,2,0.0007469586363081,0.0001603331236407,0.0930919331403699,0.0006340405996197,0.0,0.0005750333878838,9.136147411725732e-05,6.880804634288725e-05,9.69036585178412e-05,0.0,0.0,0.0005714433061415,0.0001674041268241,0.0,7.62960186553642e-05,0.0,0.0652378790847523,0.0,3.617344215865148e-06,0.0003964224542887,0.0005166279141776,6.363240136336764e-06,0.1624414255559922,7.779424432924166,0.0161231951712854,0.0179592776115975,0.8113336944696053,0.0272064210324651,0.0,0.0245696317407426,0.0074232598702601,0.0091649397668593,0.0255061144405566,0.0,0.0,0.031315754285267,0.0068046807323169,0.0,0.0037498818186225,0.0,1.1818949771797054,0.0,0.0041830320855412,0.0141445846541527,0.0259365235596491,0.0003391256935446,2.207655094112172,106.65601837900336
124,124,126,118,115,shock,2,0.0,2.1065992792930547e-05,0.0,0.0002074132186123,0.0,6.48427353102665e-06,0.0003154704124603,9.778004479977943e-05,0.0004627741631494,0.0,0.0,0.0001111893512773,0.0193718186099273,0.0,0.0,0.0,0.0,0.0,6.041157018416446e-05,2.657911504136738e-06,0.0003311280333787,0.0,0.0209881935816175,2.183113506883856,0.0,0.0019033131707522,0.0,0.0059932691498887,0.0,0.0014330890433122,0.0053023751307012,0.0031634195987497,0.0507055807198316,0.0,0.0,0.0116651686637793,0.8496815499958201,0.0,0.0,0.0,0.0,0.0,0.0204882337926926,0.001641777528421,0.0098933094971746,0.0,0.9618710862911238,104.73577759267285
125,125,123,107,107,turbulent,1,0.0,0.0010087950913811,0.0,0.0,0.0,0.0002297234333387,0.0001162888306815,4.590009047700009e-05,4.097256943797074e-05,0.0,0.0,0.0260171033479986,9.334415584415636e-06,0.0,0.0,0.0,0.0006504963125967,0.0,7.050690387915127e-05,0.0,0.0005107811253439,0.0,0.0286999021207191,2.826383362285262,0.0,0.0068160037765788,0.0,0.0,0.0,0.0065083980599814,0.0071029286869057,0.0030495686930246,0.0062538871913207,0.0,0.0,0.9303256236574108,0.000813115838612,0.0,0.0,0.0,0.0114375077418555,0.0,0.0107937518457771,0.0,0.0246313906615447,0.0,1.0077321761530116,101.71861130637927
126,126,107,84,77,way,1,5.049427121368523e-05,1.3045378507782976e-05,2.346202134337598e-06,2.204311710376974e-06,0.0,0.0,0.062981141380896,1.2169480381178089e-05,0.0001484253485197,0.0,0.0,7.97051591424754e-05,2.561660647551839e-05,0.0,0.0,0.0,5.61930720660881e-05,0.0,4.222655859645932e-05,4.0776420993131385e-05,6.215217270978889e-06,0.0,0.0634605594079077,4.974345998933203,0.0019852383145306,0.0009177968306672,0.0004040038548055,0.0005713233066725,0.0,0.0,1.1799393520054458,0.0029018910166206,0.0234493187796921,0.0,0.0,0.0050102012678548,0.003537647493823,0.0,0.0,0.0,0.002040922619287,0.0,0.0093027133440017,0.0046379193426608,0.0008115074948511,0.0,1.235509835670913,100.57227256359612
127,127,141,142,134,visible,3,0.0,0.000878305514277,0.0,2.1943968461746948e-05,0.0,0.0018193951119756,0.0,0.0009468421543009,0.0003664042236705,0.0,0.0,0.0009838321071316,8.524128648415005e-05,0.0,0.0005369430647017,0.0,0.0003450500434274,0.0,0.0019461317943306,0.0008700295969961,0.000147785082323,0.0023093190375395,0.0112572229856203,1.0487650184131865,0.0,0.018271957385829,0.0,0.0015136028372087,0.0,0.0569839492553182,0.0,0.0402159398286315,0.0667408654638096,0.0,0.0,0.0746147767202761,0.0102488337700105,0.0,0.0082512739125016,0.0,0.0152453068429324,0.0,0.3112204273400648,0.0659630096043227,0.009490707901329,0.0174467034707747,0.6962073543330093,98.02238775684066
128,128,146,148,152,anomaly,1,0.0,0.0,0.0,0.0,0.0,1.8311179623097331e-06,0.0,0.0,7.802615813981135e-06,0.0,0.0,8.1838706201876e-05,7.390014829465769e-07,0.0,0.0,0.0,0.0,0.0,0.0042110888183457,0.0,0.0,0.0015271776327214,0.0058304778925283,0.8070754371728517,0.0,0.0,0.0,0.0,0.0,0.0001831061109791,0.0,0.0,0.0013903344549432,0.0,0.0,0.0092849107191756,0.0005110673747882,0.0,0.0,0.0,0.0,0.0,0.5281428495878657,0.0,0.0,0.0131058052030101,0.5526180734507622,97.674225076868
129,129,147,149,165,near,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3116250221878134e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041422801923664,0.0,0.0,0.0,0.0041423133086166,0.7539005254244717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617209530717303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339176773877117,0.0,0.0,0.0,0.5339838494830188,97.18406802447984
130,130,113,101,99,central,2,2.9991186210698504e-05,0.0001567196533499,0.0,0.040424829067663,0.0,0.0004265414162062,6.534784315968918e-07,0.0002105871712396,0.0004934884531525,0.0,0.0,1.1989165968053292e-05,0.0002069476010472,0.0,0.0,0.0,0.0,0.0,9.144754428161097e-08,0.0003735792593819,5.8112363532592194e-05,0.0,0.0423935302637279,3.227124687314625,0.0018752754444177,0.0071129406150276,0.0,1.033159944034404,0.0,0.0122946033465752,0.0005852330130419,0.0113185570121532,0.0688352712965213,0.0,0.0,0.001809705710668,0.0130810475187137,0.0,0.0,0.0,0.0,0.0,0.0014229549937067,0.0157713906166081,0.0067419459925785,0.0,1.1740088695944164,97.10399702287278
131,131,148,147,159,merge,1,8.526369191170293e-06,0.0,0.0,1.236702360269788e-05,0.0,0.0,0.0,0.0,1.77567784571675e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044876560548185,3.3693937345052363e-06,0.0,0.0,0.0045120964091314,0.8188276679425948,0.0009064973143189,0.0,0.0,0.0018168975534188,0.0,0.0,0.0,0.0,0.0003448247187002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524933181521929,0.0006767838393634,0.0,0.0,0.5286781849477304,95.88682586775018
132,132,133,91,98,fish,2,0.0410715336966242,1.4299312638261384e-06,4.367305902393041e-06,0.0003748206380177,0.0,2.2500662292489383e-05,4.298407835235603e-06,1.4978782801687096e-05,0.0001827460965636,0.0,0.0,2.7345893543076874e-06,0.0005638451144079,0.0,0.0,0.0,5.232505232512619e-07,0.0,2.0138760034469933e-05,5.281846146991325e-05,0.0001379469434832,3.349073755965366e-06,0.0424580317143305,4.20775195883262,0.7947746851775435,0.0006911693633213,0.0007875388161275,0.0220392226300117,0.0,0.0051989627249963,0.0010152577151763,0.0029452477077013,0.0304544822915701,0.0,0.0,0.0005857953137559,0.0287706994406169,0.0,0.0,0.0,0.0001682263179285,0.0,0.0088272244549766,0.0072088120918639,0.0073483924380795,0.0002018544844758,0.9110175709681456,92.99663601809344
133,133,127,120,112,triple,2,8.121562543266504e-05,0.001467978674682,4.170212881146887e-05,2.566416548657216e-05,0.0,0.0015884272750322,6.992224906012166e-06,0.0,0.0001577748393562,0.0,0.0,0.0161482753492143,1.3154189983458258e-06,0.0,0.0023142346187384,0.0,0.0007893748067409,0.0,1.915158165329924e-05,0.0005848156626098,0.0004595118522074,3.830799112382079e-05,0.0237247422149937,2.089199238516534,0.0086704897083284,0.0308630574393734,0.0020743631229944,0.0028384109985164,0.0,0.0443766951244154,0.0012622195362902,0.0,0.0234775783457556,0.0,0.0,0.7170952489721987,0.0004073086659472,0.0,0.0307009609935471,0.0,0.0218214183851496,0.0,0.0043325760895588,0.0436722558672289,0.0251975443399523,0.0006422628666439,0.957432390455901,91.944693659621
134,134,145,150,149,scale,2,0.0007069116839168,0.0001648625536163,0.0,0.0,0.0,0.0001634889114482,0.000100351933062,0.0001869503862768,9.333069786674156e-06,0.0,0.0,0.0009389282362563,0.0001929539456651,0.0,0.0003089896216766,0.0,0.0003121054549564,0.0,0.0024301559722878,0.0002283714054928,8.621683967704726e-06,0.0006872299347246,0.0064392547931345,0.7463765904969222,0.0244659098229265,0.0071397661143347,0.0,0.0,0.0,0.012457421851897,0.0053633462889741,0.0092609668929203,0.0038693265386944,0.0,0.0,0.0619175340387994,0.0042208386429069,0.0,0.0042540488644917,0.0,0.012018216672732,0.0,0.3927738013380933,0.0150967214416528,0.0015404884535551,0.0055163393522179,0.5598947263141968,86.81086584169577
135,135,151,151,160,design,1,0.0,0.0,0.0,0.0002264391178559,0.0,0.0,1.9738381875415874e-07,9.3069873998759e-08,0.0002077488541999,0.0,0.0,1.1190172109712309e-07,0.0003803326810176,0.0,4.056767610984467e-05,0.0,2.352103122555342e-07,0.0,0.0034183246233708,9.657459401664768e-05,0.0,0.0,0.0043706251122969,0.728772070977336,0.0,0.0,0.0,0.0081796802871703,0.0,0.0,0.000163170189674,0.000590217927877,0.0204493044029628,0.0,0.0,0.0001042994231603,0.0178073203341961,0.0,0.0010989720969803,0.0,0.0004147886504529,0.0,0.4372513128196788,0.0042925671236143,0.0,0.0,0.4903516332557671,86.61608604743512
136,136,125,122,111,fall,2,0.0001002940375319,0.0002062757079068,9.968171167506004e-05,0.0003243317153797,0.0,0.000977176045099,5.585150217128115e-05,5.3006286166807e-05,0.0002644019113134,0.0,0.0,0.0002629418094156,0.0002158856656554,0.0,0.0,0.0,0.0016044350636343,0.0,5.979577703751595e-05,0.0212603037059621,3.5676785032455026e-06,0.0,0.0254879486174525,2.0725257232967818,0.0081778328423398,0.0061791373382264,0.0014701473583169,0.0093922711637931,0.0,0.0226154790518549,0.0027556603992549,0.0067349942620845,0.038465358296885,0.0,0.0,0.0244997104176753,0.0152722530612859,0.0,0.0,0.0,0.0505061152490977,0.0,0.0181570465462818,0.7598479413237362,0.0005876262421126,0.0,0.9646615735529456,84.90375853204455
137,137,124,94,86,strongest,1,1.2730038772334705e-05,3.2441656110935663e-06,0.0,0.0,0.0,0.0,0.0490200234830034,0.0005657491322523,2.117773892574615e-06,0.0,0.0,7.42493883979172e-06,0.0003550581564596,0.0,0.0,0.0,0.0,0.0,7.391806967354813e-05,1.231669138243621e-06,8.868017795353778e-07,0.0,0.0500423842294224,3.9708775405380106,0.0010770350911695,0.0007054123254676,0.0,0.0,0.0,0.0,0.934255490923126,0.0190974362690786,0.0013299430723984,0.0,0.0,0.0012383466788026,0.019964753357999,0.0,0.0,0.0,0.0,0.0,0.0179793809097131,0.0006722457086144,0.0006069988493133,0.0,0.9969270431856828,82.02060919419492
138,138,122,102,96,zoom,2,0.0002834040187255,0.0397630949344767,0.0,2.6334392851856465e-06,0.0,0.0007005422821228,0.0009331402438465,0.0004929388700425,9.513189887736422e-05,0.0,0.0,0.0008731899192684,0.00015019031528,0.0,6.738514101297992e-06,0.0,2.8144646539949888e-05,0.0,7.824870906920011e-05,9.47965190961633e-05,3.056591017602572e-05,0.0,0.043532760220908,3.207201628828054,0.0056990441569945,0.8177374917819688,0.0,0.0007125927997423,0.0,0.0181483043756085,0.0414252816072106,0.0208530289692297,0.0128160358448287,0.0,0.0,0.0458458497728474,0.0199723735558616,0.0,0.0004176855047152,0.0,0.0010196981067198,0.0,0.0188260635270212,0.0094172557515925,0.0030521106067671,0.0,1.0159428163611082,80.42822851122665
139,139,152,156,157,right,2,0.0,0.0002429604003508,0.0,2.0029707383170907e-06,0.0,6.266193604673454e-07,8.480248678329007e-06,6.381974506974529e-05,0.000131775154157,0.0,0.0,0.0003277469485747,9.10063180883582e-06,0.0,0.0010181553620932,0.0,8.589880603532572e-06,0.0,0.002768350246047,7.234804490902046e-05,0.0002092605263838,0.0,0.0048632167787749,0.6414899547660976,0.0,0.0070511148882636,0.0,0.0005155083862221,0.0,0.00038595352225,0.0005434521578625,0.0017599797527233,0.0226818510699134,0.0,0.0,0.0169211583098171,0.0013614510762728,0.0,0.0152673730935418,0.0,0.0009128783251573,0.0,0.3928336867395536,0.0050620802258125,0.012330000521437,0.0,0.4776264880688277,80.27423262105879
140,140,150,144,143,roundish,7,0.0013355080644462,0.0004630803099029,0.0003446403210266,0.0003927071296909,0.0,0.0002815169644312,5.648276545356259e-06,0.0004089734924822,0.0004408184761536,0.0,0.0,8.392325956331537e-05,0.0008934113354456,0.0,0.0006198806586632,0.0,9.599717388098398e-07,0.0,0.002283602038171,7.724950597456127e-05,3.776333912162749e-05,0.0,0.0076696831433575,0.9352069642061032,0.0401386142233423,0.0105668545720619,0.004303007966381,0.0124776747982658,0.0,0.0149035112240627,0.0031367866783891,0.0240651185857403,0.1025521296675921,0.0,0.0,0.0256096808017517,0.0286397640078464,0.0,0.0109099090179736,0.0,0.0013712297489401,0.0,0.2194197558340094,0.0119371159063939,0.0063679252881726,0.0,0.5163990783209236,78.847022028919
